"AFFGEOID","TRACTCE","ST","STATE","ST_ABBR","STCNTY","COUNTY","FIPS","LOCATION","AREA_SQMI","E_TOTPOP","M_TOTPOP","E_HU","M_HU","E_HH","M_HH","E_POV","M_POV","E_UNEMP","M_UNEMP","E_PCI","M_PCI","E_NOHSDP","M_NOHSDP","E_AGE65","M_AGE65","E_AGE17","M_AGE17","E_DISABL","M_DISABL","E_SNGPNT","M_SNGPNT","E_MINRTY","M_MINRTY","E_LIMENG","M_LIMENG","E_MUNIT","M_MUNIT","E_MOBILE","M_MOBILE","E_CROWD","M_CROWD","E_NOVEH","M_NOVEH","E_GROUPQ","M_GROUPQ","EP_POV","MP_POV","EP_UNEMP","MP_UNEMP","EP_PCI","MP_PCI","EP_NOHSDP","MP_NOHSDP","EP_AGE65","MP_AGE65","EP_AGE17","MP_AGE17","EP_DISABL","MP_DISABL","EP_SNGPNT","MP_SNGPNT","EP_MINRTY","MP_MINRTY","EP_LIMENG","MP_LIMENG","EP_MUNIT","MP_MUNIT","EP_MOBILE","MP_MOBILE","EP_CROWD","MP_CROWD","EP_NOVEH","MP_NOVEH","EP_GROUPQ","MP_GROUPQ","EPL_POV","EPL_UNEMP","EPL_PCI","EPL_NOHSDP","SPL_THEME1","RPL_THEME1","EPL_AGE65","EPL_AGE17","EPL_DISABL","EPL_SNGPNT","SPL_THEME2","RPL_THEME2","EPL_MINRTY","EPL_LIMENG","SPL_THEME3","RPL_THEME3","EPL_MUNIT","EPL_MOBILE","EPL_CROWD","EPL_NOVEH","EPL_GROUPQ","SPL_THEME4","RPL_THEME4","SPL_THEMES","RPL_THEMES","F_POV","F_UNEMP","F_PCI","F_NOHSDP","F_THEME1","F_AGE65","F_AGE17","F_DISABL","F_SNGPNT","F_THEME2","F_MINRTY","F_LIMENG","F_THEME3","F_MUNIT","F_MOBILE","F_CROWD","F_NOVEH","F_GROUPQ","F_THEME4","F_TOTAL","E_UNINSUR","M_UNINSUR","EP_UNINSUR","MP_UNINSUR","E_DAYPOP","Shape","Shape.STArea..","Shape.STLength.."
"1400000US17031804308",804308,17," Illinois","IL",17031," Cook",17031804308,"Census Tract 8043.08, Cook County, Illinois",0.88021102,5157,402,2695,191,2447,199,180,119,278,150,41819,5067,255,137,547,103,859,143,353,133,54,44.4,1921,479.3,310,125.6,0,21.2,0,15,33,48.4,99,67,0,15,3.5,2.3,8.2,4.4,41819,5067,6.4,3.2,10.6,1.8,16.7,2.5,6.8,2.4,2.2,1.8,37.3,8.8,6.4,2.6,0,0.8,0,1,1.3,2,4,2.6,0,0.3,0.0994,0.4231,0.1435,0.2885,0.9544,0.192,0.3478,0.1135,0.1728,0.0772,0.7112,0.0468,0.5978,0.7846,1.3824,0.7404,0,0,0.4644,0.3215,0,0.7859,0.0545,3.8339,0.0662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,214,13.6,4.2,4249,"(-88.15266697651809, 42.02394944314444)",0.000246711797115061,0.0664849299112758
"1400000US17031804309",804309,17," Illinois","IL",17031," Cook",17031804309,"Census Tract 8043.09, Cook County, Illinois",0.78866662,2957,252,939,46,866,75,209,116,112,81,22504,4508,259,123,236,109,875,155,339,96,107,76.7,1690,405,291,188.5,20,20.2,0,11,51,36.7,12,15,96,35,7.3,4,7.1,5.2,22504,4508,14.4,6.7,8,3.6,29.6,4.6,11.8,3.8,12.4,8.8,57.2,12.8,10.8,6.9,2.1,2.2,0,2.9,5.9,4.2,1.4,1.8,3.2,1.2,0.2798,0.3247,0.6551,0.6609,1.9205,0.4939,0.1926,0.8471,0.5869,0.7256,2.3522,0.7045,0.7196,0.8567,1.5763,0.8522,0.3574,0,0.8481,0.101,0.8474,2.1538,0.4413,8.0029,0.6252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,183,16,6.5,4324,"(-88.15758349325665, 42.01260084005143)",0.000223212900118277,0.0765106366307203
"1400000US17031804310",804310,17," Illinois","IL",17031," Cook",17031804310,"Census Tract 8043.10, Cook County, Illinois",4.18771442,9358,505,3116,128,3053,143,209,146,475,165,33905,2963,608,214,882,88,2273,221,659,312,158,74.5,4227,703.7,287,156.5,0,21.2,0,15,63,58.6,33,32,0,15,2.2,1.6,8.4,2.8,33905,2963,9.4,3.2,9.4,1,24.3,2,7,3.3,5.2,2.4,45.2,7.1,3.2,1.7,0,0.7,0,0.9,2.1,1.9,1.1,1,0,0.2,0.0487,0.4401,0.2675,0.4647,1.221,0.2791,0.2776,0.5728,0.1929,0.2766,1.3199,0.1279,0.6503,0.6609,1.3112,0.6923,0,0,0.5686,0.0724,0,0.641,0.0401,4.4931,0.1236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,173,4.6,1.8,8217,"(-88.20147243937805, 42.032555676583364)",0.00118052895845513,0.145718346258948
"1400000US17031804311",804311,17," Illinois","IL",17031," Cook",17031804311,"Census Tract 8043.11, Cook County, Illinois",4.6628832,8507,522,2556,187,2544,186,526,319,440,201,35531,4513,870,260,858,123,2283,332,679,158,52,43.1,5402,684,813,296,0,21.2,0,15,43,58,90,72,0,15,6.2,3.7,9.9,4.3,35531,4513,15.4,4.4,10.1,1.6,26.8,3.5,8,1.7,2,1.7,63.5,7,10.4,3.7,0,0.8,0,1.1,1.7,2.3,3.5,2.7,0,0.2,0.2263,0.5567,0.2331,0.6865,1.7027,0.4194,0.3189,0.7356,0.2756,0.0696,1.3997,0.1538,0.7503,0.8516,1.6019,0.8679,0,0,0.5144,0.2872,0,0.8016,0.058,5.5059,0.2453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1071,437,12.6,4.8,4221,"(-88.21285579016163, 42.05810614332322)",0.00131726129373321,0.211691195488796
"1400000US17031823704",823704,17," Illinois","IL",17031," Cook",17031823704,"Census Tract 8237.04, Cook County, Illinois",0.75243789,4187,276,1430,91,1335,109,370,222,184,81,30654,3728,317,102,690,66,826,84,497,131,51,35.7,842,386.8,128,88.9,14,16.4,0,11,10,20.2,34,29,14,8,8.8,5.2,7.8,3.3,30654,3728,10.6,3.3,16.5,1.3,19.7,1.5,11.9,3.1,3.8,2.7,20.1,9.1,3.2,2.2,1,1.1,0,1.9,0.7,1.5,2.5,2.1,0.3,0.2,0.3542,0.3862,0.3465,0.5196,1.6064,0.3911,0.7022,0.2365,0.5965,0.1705,1.7058,0.2907,0.3942,0.6635,1.0577,0.5388,0.2718,0,0.3526,0.1968,0.5865,1.4077,0.1788,5.7776,0.2874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,91,4.8,2.1,2304,"(-87.83916837792623, 41.72665388180333)",0.000210877842260097,0.0677330119021174
"1400000US17031823705",823705,17," Illinois","IL",17031," Cook",17031823705,"Census Tract 8237.05, Cook County, Illinois",0.7549576,4849,309,1802,107,1675,109,1173,379,435,155,23166,3555,379,129,695,86,1245,207,662,183,213,106,992,506.2,331,132.4,275,98.7,0,11,85,55.5,68,54,64,30,24.6,7.9,19,6.7,23166,3555,11.7,3.9,14.3,1.9,25.7,3.9,13.8,3.9,12.7,6.3,20.5,10.4,7.7,3,15.3,5.4,0,1.5,5.1,3.3,4.1,3.2,1.3,0.6,0.7865,0.8728,0.6278,0.5635,2.8506,0.7489,0.5737,0.6673,0.7237,0.7397,2.7045,0.8628,0.4,0.8093,1.2093,0.6298,0.7423,0,0.8147,0.3304,0.726,2.6135,0.6612,9.3778,0.7977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,913,248,19.1,4.9,2543,"(-87.82619658549802, 41.72446523526254)",0.000211485855308127,0.0677885975087873
"1400000US17031823801",823801,17," Illinois","IL",17031," Cook",17031823801,"Census Tract 8238.01, Cook County, Illinois",17.43120491,5394,370,2523,161,2345,146,412,279,278,199,46703,6795,257,144,1366,192,849,164,766,224,15,29.2,449,562,107,92.2,398,139.9,0,15,14,26.6,317,127,28,16,7.6,5.1,10.8,7.3,46703,6795,6,3.3,25.3,3.2,15.7,2.8,14.2,4,0.6,1.2,8.3,10.4,2.1,1.8,15.8,5.5,0,1.1,0.6,1.1,13.5,5.2,0.5,0.3,0.2929,0.6157,0.1024,0.2689,1.28,0.2983,0.9641,0.0933,0.7429,0.0208,1.8212,0.3651,0.2042,0.5776,0.7817,0.3468,0.7506,0,0.3103,0.7064,0.6346,2.4019,0.5561,6.2848,0.3715,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,171,100,3.2,1.8,7859,"(-87.88081908369446, 41.688320085209035)",0.00528853997512443,0.299905228109423
"1400000US17031823803",823803,17," Illinois","IL",17031," Cook",17031823803,"Census Tract 8238.03, Cook County, Illinois",2.0723353,7011,415,2630,127,2495,149,795,429,336,151,30094,4111,633,209,1486,216,1301,230,883,183,119,97.2,1237,671.6,461,227.7,147,73.5,0,15,58,56.6,35,39,147,118,11.6,6.1,9.4,4,30094,4111,12.5,4.1,21.2,3.1,18.6,3.1,12.9,2.8,4.8,3.9,17.6,9.5,7,3.5,5.6,2.8,0,1,2.3,2.3,1.4,1.6,2.1,1.7,0.467,0.5196,0.3671,0.5923,1.9459,0.499,0.8904,0.183,0.6686,0.2442,1.9862,0.4724,0.3561,0.7974,1.1535,0.5958,0.5215,0,0.6112,0.101,0.7837,2.0173,0.3907,7.1029,0.5003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003,308,14.6,4.3,12382,"(-87.82680823768524, 41.69700775554221)",0.000581867763008234,0.123420202493248
"1400000US17031823805",823805,17," Illinois","IL",17031," Cook",17031823805,"Census Tract 8238.05, Cook County, Illinois",0.55919191,2898,217,1529,70,1492,76,370,205,114,70,32953,4131,168,69,647,106,442,119,332,128,65,50.8,210,331.8,218,104.1,448,107.6,0,11,43,37.6,99,60,15,31,12.8,6.8,7.2,4.2,32953,4131,7.4,3.2,22.3,3.1,15.3,3.9,11.5,4.4,4.4,3.4,7.2,11.4,7.9,3.7,29.3,6.9,0,1.8,2.9,2.5,6.6,4.1,0.5,1.1,0.5205,0.3359,0.2887,0.3516,1.4967,0.3574,0.9212,0.084,0.5631,0.2109,1.7792,0.3375,0.1811,0.8122,0.9933,0.5042,0.8715,0,0.675,0.4869,0.6337,2.667,0.6814,6.9361,0.4743,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,253,164,8.7,5.7,3647,"(-87.82433658811836, 41.687345668949455)",0.000156616867437079,0.0603834594350722
"1400000US17031823806",823806,17," Illinois","IL",17031," Cook",17031823806,"Census Tract 8238.06, Cook County, Illinois",1.12425953,3575,206,1806,209,1657,200,383,228,279,132,25618,3391,297,114,526,142,732,184,457,109,182,96.6,638,397.5,87,98.6,441,132.4,122,76,52,38.6,149,95,13,7,10.7,6.4,14.3,6.4,25618,3391,11.6,4.6,14.7,4,20.5,5,12.8,3.1,11,5.7,17.8,11.1,2.6,3,24.4,6.8,6.8,4.2,3.1,2.3,9,5.6,0.4,0.2,0.4279,0.7766,0.5276,0.5596,2.2917,0.6037,0.5974,0.2827,0.6612,0.6644,2.2058,0.6154,0.359,0.6218,0.9808,0.484,0.8439,0.8715,0.6978,0.5897,0.5987,3.6016,0.959,9.0799,0.7608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596,224,16.7,6.3,3825,"(-87.80601203719291, 41.68808571119914)",0.000315906925422594,0.0742141854167074
"1400000US17031823901",823901,17," Illinois","IL",17031," Cook",17031823901,"Census Tract 8239.01, Cook County, Illinois",3.95887601,3851,340,1576,124,1496,131,35,29,211,99,41789,5111,119,55,1054,162,629,106,511,127,25,30.5,512,500.3,42,49.4,9,17.8,0,11,9,17.8,20,22,144,112,0.9,0.8,11,4.8,41789,5111,4,1.8,27.4,3.4,16.3,2.3,13.7,3.2,1.7,2,13.3,12.9,1.1,1.3,0.6,1.1,0,1.7,0.6,1.2,1.3,1.4,3.7,2.9,0.0122,0.6247,0.1445,0.1513,0.9326,0.1879,0.9779,0.1054,0.7186,0.0522,1.8542,0.3853,0.2824,0.4728,0.7551,0.3321,0.2247,0,0.3119,0.0942,0.8683,1.499,0.2119,5.041,0.1895,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,394,215,10.6,5.7,3244,"(-87.83886041783067, 41.66868970651235)",0.00114863865432249,0.14939406818376
"1400000US17031823903",823903,17," Illinois","IL",17031," Cook",17031823903,"Census Tract 8239.03, Cook County, Illinois",2.14984103,4715,345,1752,75,1704,88,50,43,127,65,49759,6457,228,102,1059,171,930,170,510,179,68,53.2,675,463.1,32,60.8,0,15.6,0,11,0,15.6,32,31,177,177,1.1,0.9,5.4,2.8,49759,6457,6.6,2.7,22.5,3.2,19.7,3.3,11.2,4,4,3.1,14.3,9.8,0.7,1.3,0,0.9,0,1.6,0,0.9,1.9,1.8,3.8,3.7,0.017,0.1683,0.0841,0.2994,0.5688,0.0787,0.9263,0.2362,0.5394,0.1821,1.884,0.4067,0.301,0.3936,0.6946,0.3042,0,0,0,0.1417,0.8686,1.0103,0.0926,4.1575,0.089,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,186,130,4.1,2.9,7776,"(-87.81871851163199, 41.660623456773216)",0.000613936059413599,0.141953137055821
"1400000US17031823904",823904,17," Illinois","IL",17031," Cook",17031823904,"Census Tract 8239.04, Cook County, Illinois",1.43165579,4137,321,1733,126,1634,116,68,61,148,79,38835,4132,167,83,1283,112,767,177,519,140,0,15.6,366,483.8,121,95.5,23,22,0,11,9,18.6,65,53,8,7,1.6,1.5,8.2,4.2,38835,4132,5.4,2.7,31,2.9,18.5,4,12.5,3.3,0,1,8.8,11.7,3,2.3,1.3,1.3,0,1.6,0.6,1.1,4,3.2,0.2,0.2,0.0285,0.4231,0.1811,0.2282,0.8609,0.1638,0.9904,0.1824,0.6436,0,1.8163,0.3622,0.2106,0.6455,0.8561,0.3917,0.3016,0,0.292,0.3215,0.5317,1.4468,0.1955,4.9802,0.1821,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,103,64,2.5,1.5,2882,"(-87.80498106940912, 41.6572765841288)",0.000403503569555835,0.110811236847986
"1400000US17031824003",824003,17," Illinois","IL",17031," Cook",17031824003,"Census Tract 8240.03, Cook County, Illinois",1.46828876,6208,448,2187,149,2187,149,100,91,316,146,36867,3748,214,101,1009,177,1360,168,372,126,23,38.1,585,622.4,119,137.7,78,56.1,0,15,0,21.2,40,42,150,141,1.7,1.5,8.8,3.9,36867,3748,5,2.3,16.3,2.7,21.9,2.2,6.1,2.2,1.1,1.7,9.4,10,2,2.3,3.6,2.6,0,1.2,0,1,1.8,1.9,2.4,2.3,0.0321,0.4721,0.2123,0.2038,0.9203,0.1843,0.6926,0.3862,0.1221,0.0308,1.2317,0.1074,0.2176,0.5721,0.7897,0.3516,0.4417,0,0,0.1337,0.8032,1.3785,0.1705,4.3203,0.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,156,5.2,2.5,4718,"(-87.98574930075198, 41.6636057399454)",0.000410585800812054,0.0975263854561422
"1400000US17031824004",824004,17," Illinois","IL",17031," Cook",17031824004,"Census Tract 8240.04, Cook County, Illinois",8.80940323,5507,479,2129,153,1978,189,393,201,265,124,42914,8263,394,178,1213,216,1217,341,620,230,22,24.8,643,756.1,201,125.3,489,133.2,0,15,44,72.6,384,164,223,143,7.4,3.7,9.8,4.4,42914,8263,10.3,4.4,22,4.2,22.1,5.9,11.5,4.3,1.1,1.2,11.7,13.7,3.8,2.3,23,6,0,1.3,2.2,3.7,19.4,7.1,4,2.6,0.2843,0.5484,0.131,0.5083,1.472,0.3494,0.9144,0.4019,0.5631,0.0327,1.9122,0.4237,0.2545,0.6955,0.95,0.4583,0.8324,0,0.5952,0.7981,0.8772,3.1029,0.8542,7.4371,0.5482,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,356,183,6.6,3.4,8197,"(-87.94689242034214, 41.683441208487096)",0.00260223352021793,0.260676984160047
"1400000US17031824005",824005,17," Illinois","IL",17031," Cook",17031824005,"Census Tract 8240.05, Cook County, Illinois",4.25872707,5571,403,2006,113,1841,111,247,116,287,124,34944,3395,171,97,646,182,1383,176,523,147,63,46.6,755,640.6,71,76,42,32.2,43,67,0,21.2,49,38,0,15,4.4,2,9.4,3.9,34944,3395,4.7,2.6,11.6,3.4,24.8,2.6,9.4,2.7,3.4,2.5,13.6,11.5,1.4,1.4,2.1,1.6,2.1,3.4,0,1.2,2.7,2.1,0,0.3,0.1375,0.5196,0.2444,0.1897,1.0912,0.2338,0.4061,0.6112,0.3955,0.1388,1.5516,0.2212,0.2875,0.4974,0.7849,0.349,0.3548,0.7696,0,0.2144,0,1.3388,0.1596,4.7665,0.158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,361,10,6.4,4901,"(-88.01444560796742, 41.663375778490305)",0.0012237198818317,0.145193984977702
"1400000US17031824006",824006,17," Illinois","IL",17031," Cook",17031824006,"Census Tract 8240.06, Cook County, Illinois",5.87839059,4143,397,1398,120,1295,125,155,137,104,77,41263,8283,65,51,584,88,998,190,299,130,45,46.3,409,557.9,52,80,0,15.6,0,11,0,15.6,14,23,0,11,3.7,3.2,4.8,3.5,41263,8283,2.4,1.8,14.1,2.3,24.1,4,7.2,3,3.5,3.6,9.9,13.4,1.3,2,0,1.1,0,1.9,0,1.2,1.1,1.8,0,0.3,0.1074,0.1234,0.1516,0.0808,0.4631,0.0491,0.5635,0.5564,0.2087,0.1436,1.4721,0.1798,0.2244,0.491,0.7154,0.3109,0,0,0,0.0724,0,0.0724,0.0077,2.723,0.0096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,145,4.3,3.4,2696,"(-87.95204836622386, 41.65293327192638)",0.00166540071273274,0.213333235448581
"1400000US17031824105",824105,17," Illinois","IL",17031," Cook",17031824105,"Census Tract 8241.05, Cook County, Illinois",1.70212912,6399,325,2559,67,2451,110,356,175,273,129,37038,3034,164,91,1049,113,1290,154,438,131,52,55.1,1067,643.2,102,97.8,165,69.6,0,15,0,21.2,76,49,0,15,5.6,2.7,7.2,3.2,37038,3034,3.6,2,16.4,1.7,20.2,2.2,6.9,2,2.1,2.2,16.7,10,1.6,1.6,6.4,2.7,0,1.1,0,0.9,3.1,2,0,0.2,0.1958,0.3359,0.2084,0.134,0.8741,0.168,0.6981,0.2619,0.1824,0.0728,1.2151,0.1035,0.342,0.5337,0.8756,0.4032,0.5516,0,0,0.2494,0,0.801,0.0577,3.7658,0.0607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,203,6.9,3.2,3730,"(-87.83746764094555, 41.63782931349997)",0.000476609155825181,0.0967691234347675
"1400000US17031824106",824106,17," Illinois","IL",17031," Cook",17031824106,"Census Tract 8241.06, Cook County, Illinois",3.30292578,7149,369,2716,75,2670,105,254,216,285,124,38369,4251,159,110,1050,170,1421,207,737,189,160,105.1,1490,565.9,107,96.8,23,32.6,0,15,12,25,88,41,9,7,3.6,2.9,6.9,2.8,38369,4251,3.2,2.2,14.7,2.5,19.9,2.7,10.3,2.7,6,3.9,20.8,7.8,1.6,1.4,0.8,1.2,0,1,0.4,0.9,3.3,1.6,0.1,0.1,0.1048,0.3029,0.1872,0.1179,0.7129,0.1188,0.5974,0.2446,0.4667,0.3365,1.6452,0.2593,0.4106,0.5298,0.9404,0.4484,0.2577,0,0.2606,0.2715,0.4859,1.2756,0.1426,4.5741,0.1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,245,7.6,3.3,8847,"(-87.82489558947665, 41.61780604600266)",0.0009267731819369,0.179570851483817
"1400000US17031824107",824107,17," Illinois","IL",17031," Cook",17031824107,"Census Tract 8241.07, Cook County, Illinois",1.4722104,6617,391,2654,88,2597,109,371,240,346,157,41298,6156,272,117,1642,137,948,167,827,205,70,71.6,1061,586.4,240,137.1,230,111,12,19,0,21.2,77,48,12,7,5.6,3.6,9.7,4.2,41298,6156,5.4,2.3,24.8,2.1,14.3,2.4,12.5,3.1,2.7,2.8,16,8.8,3.7,2.1,8.7,4.2,0.5,0.7,0,0.8,3,1.8,0.2,0.1,0.1958,0.5413,0.1506,0.2282,1.116,0.2412,0.9606,0.0753,0.6436,0.0965,1.776,0.3343,0.3346,0.6936,1.0282,0.5183,0.6189,0.6173,0,0.2397,0.5247,2.0006,0.3833,5.9208,0.3073,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,494,170,7.5,2.6,4473,"(-87.81325910989992, 41.60842476273353)",0.000410574042635083,0.0990557379156148
"1400000US17031824108",824108,17," Illinois","IL",17031," Cook",17031824108,"Census Tract 8241.08, Cook County, Illinois",1.4945325,7684,435,2552,176,2552,176,767,493,466,149,27526,2641,383,200,675,117,1899,230,608,211,132,85.6,1867,635.3,309,222.6,56,44.6,27,43,103,90.3,215,127,6,7,10,6.4,10.6,3.4,27526,2641,7.6,3.9,8.8,1.5,24.7,2.6,7.9,2.7,5.2,3.3,24.3,8.2,4.2,3,2.2,1.7,1.1,1.7,4,3.5,8.4,4.9,0.1,0.1,0.399,0.6006,0.4547,0.3631,1.8175,0.4579,0.2391,0.6029,0.2673,0.2763,1.3856,0.1478,0.4628,0.7163,1.1792,0.6138,0.3622,0.7022,0.7622,0.5663,0.4468,2.8397,0.7628,7.222,0.5148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657,261,8.6,3.4,4997,"(-87.84134982056577, 41.590820339523646)",0.000420462407887328,0.0895469327562985
"1400000US17031824113",824113,17," Illinois","IL",17031," Cook",17031824113,"Census Tract 8241.13, Cook County, Illinois",2.97304216,7166,574,2265,131,2213,128,359,317,369,150,37497,4316,312,137,938,113,1837,356,671,166,101,70.1,1437,889.9,206,117.9,154,53.2,0,15,0,21.2,28,35,1,3,5,4.4,9.4,3.4,37497,4316,6.7,2.9,13.1,1.8,25.6,4.5,9.4,2.3,4.6,3.2,20.1,12.3,3,1.7,6.8,2.3,0,1.2,0,1,1.3,1.6,0,0,0.1686,0.5196,0.2017,0.3061,1.1959,0.2697,0.4978,0.6651,0.3955,0.2276,1.7859,0.3413,0.3936,0.6478,1.0413,0.525,0.5667,0,0,0.0942,0.3811,1.042,0.0968,5.0651,0.1924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,273,7.6,3.8,2963,"(-87.90168480450876, 41.62232009248709)",0.000835321036230126,0.125609089453096
"1400000US17031824114",824114,17," Illinois","IL",17031," Cook",17031824114,"Census Tract 8241.14, Cook County, Illinois",2.36615893,4941,359,1812,67,1725,96,247,211,217,91,48579,6745,152,90,723,106,1204,179,413,129,115,75.2,716,536.7,77,91.6,60,59,0,11,16,28.2,34,28,0,11,5,4.1,8.4,3.5,48579,6745,4.5,2.6,14.6,2.3,24.4,3.2,8.4,2.6,6.7,4.3,14.5,10.8,1.7,2,3.3,3.3,0,1.5,0.9,1.6,2,1.6,0,0.2,0.1686,0.4401,0.0928,0.1795,0.8809,0.1705,0.5894,0.5776,0.308,0.3897,1.8647,0.391,0.3045,0.5356,0.8401,0.3824,0.4256,0,0.3933,0.1503,0,0.9692,0.0811,4.555,0.1278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,242,9.5,4.8,2817,"(-87.87961334340478, 41.61730874652595)",0.000677227688459898,0.111933262794202
"1400000US17031824115",824115,17," Illinois","IL",17031," Cook",17031824115,"Census Tract 8241.15, Cook County, Illinois",1.03597344,3602,300,1500,43,1458,60,239,161,120,75,33871,4272,264,121,873,125,493,158,502,166,65,45.3,509,418.6,127,108.2,20,20.2,0,11,0,15.6,18,22,251,123,7.1,4.6,6.3,3.9,33871,4272,9.2,4.1,24.2,3.5,13.7,4.2,15,4.5,4.5,3.1,14.1,11.6,3.6,3.1,1.3,1.3,0,1.8,0,1.1,1.2,1.5,7,3.4,0.2686,0.2471,0.2688,0.4522,1.2367,0.282,0.9529,0.0667,0.7792,0.2183,2.017,0.4939,0.2968,0.6881,0.9849,0.4885,0.3026,0,0,0.0837,0.9349,1.3212,0.1535,5.5598,0.2543,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,2,354,154,10.6,4.5,7287,"(-87.84324127251034, 41.62391320822599)",0.000295102303046005,0.0866309414094271
"1400000US17031824116",824116,17," Illinois","IL",17031," Cook",17031824116,"Census Tract 8241.16, Cook County, Illinois",3.09388745,4874,367,2047,54,1898,94,468,267,209,85,28941,4004,379,215,703,84,1136,189,401,114,219,94.6,1095,545.8,169,127.7,213,70.8,15,23,67,63,50,32,0,11,9.6,5.3,8,3.4,28941,4004,11.4,6,14.4,2.2,23.3,3.5,8.2,2.4,11.5,5,22.5,11.1,3.8,2.8,10.4,3.4,0.7,1.1,3.5,3.3,2.6,1.7,0,0.2,0.3817,0.4035,0.4021,0.5526,1.7399,0.4342,0.5785,0.4933,0.2913,0.692,2.0551,0.5173,0.4362,0.6942,1.1304,0.5817,0.6519,0.6561,0.7288,0.2042,0,2.241,0.4766,7.1665,0.5071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,230,10.6,4.4,8485,"(-87.86829117008244, 41.62660764983606)",0.0010044617516637,0.188125417082936
"1400000US17031824117",824117,17," Illinois","IL",17031," Cook",17031824117,"Census Tract 8241.17, Cook County, Illinois",2.45078631,9883,385,3383,106,3218,144,230,148,223,154,44561,7807,317,153,1206,115,2177,195,624,173,77,61,1594,626.3,154,127.9,0,21.2,14,23,30,31.8,27,31,2,5,2.3,1.5,4,2.7,44561,7807,4.7,2.2,12.2,1.1,22,1.8,6.3,1.7,2.4,1.9,16.1,6.3,1.7,1.4,0,0.6,0.4,0.7,0.9,1,0.8,1,0,0.1,0.0526,0.0712,0.1182,0.1897,0.4316,0.045,0.4433,0.3974,0.1397,0.0837,1.0641,0.0779,0.3365,0.5369,0.8734,0.4006,0,0.6051,0.3942,0.0519,0.3917,1.4429,0.1946,3.8121,0.0645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,220,5,2.2,9263,"(-87.83802118361847, 41.56950645586778)",0.000684748635064912,0.118633696453479
"1400000US17031824119",824119,17," Illinois","IL",17031," Cook",17031824119,"Census Tract 8241.19, Cook County, Illinois",2.96173902,6000,423,2032,65,2032,65,233,164,129,111,42500,7015,199,135,889,95,1434,443,482,207,74,62.4,784,857.6,174,152.9,106,51.2,20,33,0,21.2,129,78,0,15,3.9,2.7,4.1,3.4,42500,7015,4.9,3.3,14.8,2,23.9,7.2,8,3.4,3.6,3.1,13.1,14.3,3.1,2.7,5.2,2.5,1,1.6,0,1,6.3,3.9,0,0.3,0.1167,0.0782,0.1349,0.1997,0.5294,0.0658,0.6051,0.5394,0.2756,0.1574,1.5776,0.2317,0.2795,0.6538,0.9333,0.441,0.5035,0.6933,0,0.4683,0,1.6651,0.2612,4.7054,0.1496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,120,2.4,2,2824,"(-87.90037352105651, 41.57874541785124)",0.000830815011294313,0.12554417105281
